label,label,nuclei_area,nuclei_i,nuclei_j,nuclei_bounds,foci_count,foci_area,nucleus_number_neighbors_1,nucleus_percent_touching_1,nucleus_first_neighbor_distance,nucleus_second_neighbor_distance,nucleus_angle_between_neighbors
353,353,2908.0,4525.757221458047,2962.42090784044,"(4495, 2930, 4562, 2995)",4,31,0,0.0,120.67460614037488,168.89853693231353,49.65211251748003
354,354,3063.0,4562.467841984982,3505.9258896506694,"(4522, 3478, 4600, 3532)",1,14,0,0.0,114.44235768800101,133.25469190376256,134.9589496505601
355,355,1122.0,4562.476827094474,1649.8279857397504,"(4538, 1633, 4587, 1666)",7,156,1,0.13836477987421383,36.53281805781741,345.7806421267616,119.4366810359343
356,356,2414.0,4563.609362054681,2471.351284175642,"(4538, 2445, 4590, 2499)",3,58,0,0.0,59.98486408871765,112.37441379511597,10.857207483444453
357,357,3129.0,4595.61744966443,3376.860338766379,"(4562, 3349, 4635, 3409)",0,0,0,0.0,133.25469190376256,178.43253180797228,162.3019972457116
358,358,1452.0,4590.398760330579,1626.2692837465565,"(4572, 1600, 4611, 1652)",8,186,1,0.12921348314606743,36.53281805781741,361.80927165254553,74.71685255242039
359,359,1970.0,4599.034517766498,3190.807106598985,"(4574, 3161, 4627, 3220)",8,194,0,0.0,42.2658133734041,97.84590084530348,71.35979865493049
360,360,1126.0,4593.264653641208,2523.492895204263,"(4575, 2506, 4611, 2544)",4,68,0,0.0,54.64420129797731,59.98486408871765,157.20956630832637
361,361,1669.0,4599.771120431396,2577.7483523067704,"(4581, 2550, 4620, 2609)",1,16,0,0.0,54.64420129797731,97.46105367387082,111.46637657909139
362,362,2770.0,4620.786281588447,3604.394223826715,"(4587, 3579, 4655, 3631)",1,19,0,0.0,114.44235768800101,140.8608151899749,94.52865881336541
363,363,1971.0,4628.71435819381,2263.150684931507,"(4596, 2241, 4659, 2282)",2,95,0,0.0,123.94827363191953,218.14249940782497,97.7775674492027
364,364,1834.0,4625.941112322792,3158.212104689204,"(4596, 3131, 4654, 3189)",0,0,0,0.0,42.2658133734041,67.84585060509815,175.0218874334744
365,365,1771.0,4626.788255223038,1989.5753811405984,"(4605, 1960, 4655, 2015)",4,180,0,0.0,90.41858394466814,120.97710549892894,60.09972594525418
366,366,1407.0,4632.471215351812,739.7000710732054,"(4611, 718, 4653, 764)",7,244,0,0.0,237.28191420963464,433.21420317450514,35.73559102789661
367,367,1761.0,4669.156729131176,4124.626348665531,"(4636, 4105, 4701, 4148)",1,11,0,0.0,241.45765017576667,279.0626476719653,115.55472523143749
368,368,1967.0,4673.509405185562,3109.835282155567,"(4648, 3085, 4699, 3136)",3,26,0,0.0,67.84585060509815,91.12671366213436,161.0396195470929
369,369,1728.0,4690.443287037037,3225.7106481481483,"(4661, 3207, 4716, 3252)",5,96,0,0.0,93.36264730579383,97.84590084530348,25.401504360248428
370,370,1931.0,4692.6406007250125,2051.5349559813567,"(4668, 2026, 4720, 2081)",1,6,0,0.0,90.41858394466814,109.1118465152533,73.97968989517562
371,371,1901.0,4742.57496054708,1954.519726459758,"(4719, 1924, 4773, 1977)",5,137,0,0.0,109.1118465152533,112.02275469331789,130.41889571065866
372,372,2745.0,4755.045901639344,3069.142805100182,"(4719, 3040, 4791, 3097)",1,31,0,0.0,91.12671366213436,146.07926985259246,174.67488090881258
373,373,1256.0,4750.9315286624205,2283.793789808917,"(4720, 2270, 4778, 2302)",5,77,0,0.0,123.94827363191953,143.7439968136531,164.38220012956603
374,374,2249.0,4773.2761227212095,3300.9977767896844,"(4743, 3272, 4807, 3334)",1,32,0,0.0,111.9349382747329,159.22471220950712,141.151194331208
375,375,3116.0,4777.18677792041,3827.999679075738,"(4747, 3795, 4812, 3868)",1,12,0,0.0,167.71391408861837,170.99268761269954,88.420412330295
376,376,3580.0,4786.93687150838,3657.2851955307265,"(4761, 3613, 4815, 3699)",0,0,0,0.0,113.71464137846179,170.99268761269954,113.12897359196718
377,377,3673.0,4797.864143751702,3458.3125510481896,"(4762, 3425, 4832, 3497)",0,0,0,0.0,150.0042444968058,159.22471220950712,87.91922154604347
378,378,879.0,4787.007963594994,4996.675767918089,"(4772, 4977, 4804, 5017)",2,175,0,0.0,148.91312536076288,402.5254085964861,83.72401222990644
379,379,1880.0,4851.645212765958,1928.9702127659575,"(4822, 1906, 4879, 1949)",5,48,0,0.0,112.02275469331789,125.77488742661185,167.2601113059354
380,380,970.0,4872.527835051546,3994.464948453608,"(4857, 3976, 4889, 4018)",4,224,0,0.0,176.96450929039304,191.83483282222056,53.91560370134118
381,381,1700.0,4893.88,2268.691764705882,"(4864, 2249, 4922, 2290)",1,18,0,0.0,143.7439968136531,212.88028887975787,179.14690329412136
382,382,1835.0,4893.888283378747,3618.65340599455,"(4864, 3599, 4927, 3638)",1,8,0,0.0,98.26795184302095,110.22295499418095,92.19806067288962
383,383,2397.0,4891.241551939925,3016.323320817689,"(4867, 2984, 4914, 3048)",7,150,0,0.0,74.5019613030288,108.1545295091097,60.10137492179939
384,384,2564.0,4917.003120124805,3148.6747269890798,"(4887, 3121, 4957, 3173)",0,0,0,0.0,107.42789058184843,113.12899180458912,25.224555508803707
385,385,1519.0,4931.208689927584,3264.9967083607635,"(4896, 3248, 4963, 3278)",1,6,0,0.0,117.18618333086864,131.48041725705292,75.56968584898173
386,386,3740.0,4944.827807486631,3832.9435828877004,"(4906, 3794, 4981, 3872)",2,126,0,0.0,110.01442003066057,157.84096177752195,83.87307565192069
387,387,944.0,4927.431144067797,5046.238347457627,"(4914, 5022, 4942, 5074)",4,69,0,0.0,148.91312536076288,413.6381570255999,75.30773447080193
388,388,1386.0,4956.523809523809,3527.95670995671,"(4932, 3508, 4980, 3549)",8,169,0,0.0,98.8330643769348,110.22295499418095,138.75106619311137
389,389,1090.0,4945.130275229358,3429.7825688073394,"(4934, 3402, 4958, 3461)",0,0,0,0.0,98.8330643769348,137.68610393788353,53.13052877122353
390,390,1117.0,4958.00805729633,3049.3804834377797,"(4944, 3025, 4972, 3076)",3,174,0,0.0,48.47941213382528,74.5019613030288,177.8794363686852
391,391,959.0,4961.671532846715,4634.019812304484,"(4947, 4617, 4981, 4653)",2,16,0,0.0,402.5254085964861,413.6381570255999,20.968253299291643
392,392,891.0,4972.54657687991,3677.5555555555557,"(4948, 3661, 4997, 3699)",2,44,0,0.0,77.35705560255138,98.26795184302095,94.68829342749402
393,393,1470.0,4977.416326530612,1927.995918367347,"(4952, 1908, 5004, 1952)",5,148,0,0.0,125.77488742661185,236.33446547792056,6.000042399093629
394,394,1104.0,4981.157608695652,2956.2192028985505,"(4963, 2937, 4999, 2979)",2,78,0,0.0,95.9944056791792,108.1545295091097,42.28463942243898
395,395,2262.0,5000.628205128205,3072.4840848806366,"(4980, 3040, 5023, 3108)",3,37,0,0.0,48.47941213382528,113.12899180458912,70.79789666691826
396,396,1514.0,5030.281373844122,2433.7998678996037,"(5005, 2406, 5059, 2464)",8,217,0,0.0,204.82642824921894,214.16353687496022,61.0237349149222
397,397,1031.0,5023.820562560621,3619.632395732299,"(5008, 3601, 5043, 3643)",1,16,0,0.0,68.96610191528266,77.35705560255138,179.61997519402033
398,398,1782.0,5053.630190796857,3217.0375982042647,"(5022, 3194, 5082, 3239)",4,48,0,0.0,131.48041725705292,152.7757788434082,47.97456034641647
399,399,1587.0,5054.575929426591,3840.593572778828,"(5028, 3821, 5081, 3864)",2,37,0,0.0,110.01442003066057,124.62933907439842,104.45919159776602
400,400,1017.0,5064.0688298918385,3499.1445427728613,"(5046, 3481, 5086, 3517)",6,163,0,0.0,58.15162228875545,68.73657596808104,122.17111717968645
401,401,1236.0,5069.189320388349,3567.690129449838,"(5047, 3550, 5089, 3589)",2,37,0,0.0,68.73657596808104,68.96610191528266,134.59237367658824
402,402,900.0,5094.011111111111,3722.367777777778,"(5080, 3704, 5111, 3739)",1,9,0,0.0,124.42375910512148,124.62933907439842,127.21190792800093
403,403,2508.0,5105.225677830941,2243.17663476874,"(5088, 2196, 5120, 2291)",10,238,0,0.0,204.82642824921894,212.88028887975787,61.65369337949031
404,404,549.0,5108.657559198543,4117.420765027322,"(5095, 4105, 5120, 4134)",1,46,0,0.0,266.2243029008536,282.0604847315115,51.439209113059924
405,405,654.0,5110.848623853211,3464.6009174311926,"(5097, 3445, 5120, 3490)",4,118,0,0.0,58.15162228875545,111.18850300189631,31.552621154332172
